ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C30_C39,2000_2005,2006_2010,5,Cluster1_EQI,0.00,"1.08(-1.11,3.26)","1.59(-0.55,3.73)","2.58(0.22,4.84)*","5.61(2.87,8.41)***"
"C30_C39","2000_2005","2006_2010",5,"Cluster1_EQI_Air","0.00","4.22(1.45,6.96)**","4.08(1.32,6.79)**","7.25(4.58,9.99)***","7.92(4.99,10.94)***"
"C30_C39","2000_2005","2006_2010",5,"Cluster1_EQI_Water","0.00","-1.54(-3.75,0.61)","2.05(-5.13,9.10)","0.01(-9.77,9.83)","-0.02(-10.02,10.17)"
"C30_C39","2000_2005","2006_2010",5,"Cluster1_EQI_Land","0.00","0.20(-1.93,2.33)","0.78(-1.50,3.03)","0.14(-2.23,2.54)","0.70(-2.09,3.44)"
"C30_C39","2000_2005","2006_2010",5,"Cluster1_EQI_Built","0.00","0.82(-1.68,3.29)","-1.83(-4.31,0.63)","-0.78(-3.23,1.70)","-1.50(-4.10,1.10)"
"C30_C39","2000_2005","2006_2010",5,"Cluster1_EQI_Social","0.00","0.23(-2.07,2.43)","-2.62(-4.96,-0.31)*","-1.88(-4.31,0.53)","-0.97(-3.69,1.68)"
"C30_C39","2000_2005","2011_2015",10,"Cluster1_EQI","0.00","1.67(-0.33,3.59)","1.78(-0.20,3.66)","1.75(-0.33,3.81)","3.52(0.91,6.12)**"
"C30_C39","2000_2005","2011_2015",10,"Cluster1_EQI_Air","0.00","3.15(0.56,5.73)*","3.79(1.23,6.36)**","4.68(2.12,7.23)***","5.37(2.60,8.13)***"
"C30_C39","2000_2005","2011_2015",10,"Cluster1_EQI_Water","0.00","-1.43(-3.30,0.47)","1.34(-5.28,8.11)","-0.06(-9.80,9.63)","-0.03(-9.90,9.91)"
"C30_C39","2000_2005","2011_2015",10,"Cluster1_EQI_Land","0.00","1.44(-0.63,3.44)","1.27(-0.99,3.50)","1.22(-1.05,3.49)","0.63(-1.98,3.09)"
"C30_C39","2000_2005","2011_2015",10,"Cluster1_EQI_Built","0.00","1.75(-0.52,4.04)","2.00(-0.28,4.31)","2.40(0.21,4.70)*","1.25(-1.10,3.74)"
"C30_C39","2000_2005","2011_2015",10,"Cluster1_EQI_Social","0.00","0.80(-1.22,2.85)","-2.91(-5.05,-0.81)**","-2.48(-4.64,-0.25)*","-1.45(-3.74,0.83)"
"C30_C39","2006_2010","2011_2015",5,"Cluster1_EQI","0.00","2.20(0.09,4.30)*","2.05(-0.16,4.22)","2.41(-0.03,4.97)","3.10(0.41,5.90)*"
"C30_C39","2006_2010","2011_2015",5,"Cluster1_EQI_Air","0.00","2.06(-0.20,4.43)","1.10(-1.14,3.49)","2.80(0.52,5.13)*","1.58(-0.93,4.15)"
"C30_C39","2006_2010","2011_2015",5,"Cluster1_EQI_Water","0.00","-1.23(-2.85,0.39)","0.79(-4.27,5.92)","-0.28(-5.14,4.55)","0.04(-9.93,10.10)"
"C30_C39","2006_2010","2011_2015",5,"Cluster1_EQI_Land","0.00","0.67(-1.19,2.63)","2.91(1.01,4.84)**","1.94(-0.07,3.96)","1.01(-1.03,3.07)"
"C30_C39","2006_2010","2011_2015",5,"Cluster1_EQI_Built","0.00","0.97(-1.19,3.04)","1.69(-0.71,4.02)","1.54(-0.77,3.77)","1.56(-0.91,4.01)"
"C30_C39","2006_2010","2011_2015",5,"Cluster1_EQI_Social","0.00","-0.19(-1.99,1.56)","0.34(-1.70,2.31)","-0.11(-2.41,2.19)","-0.17(-2.77,2.47)"
"C30_C39","2006_2010","2016_2020",10,"Cluster1_EQI","0.00","1.57(-0.20,3.28)","1.99(0.22,3.76)*","1.84(-0.19,3.84)","2.43(0.22,4.65)*"
"C30_C39","2006_2010","2016_2020",10,"Cluster1_EQI_Air","0.00","1.75(-0.16,3.65)","0.97(-0.85,2.86)","1.81(-0.11,3.78)","1.27(-0.78,3.38)"
"C30_C39","2006_2010","2016_2020",10,"Cluster1_EQI_Water","0.00","-1.18(-2.47,0.13)","-1.02(-5.59,3.73)","0.73(-3.28,4.70)","-0.01(-10.17,10.07)"
"C30_C39","2006_2010","2016_2020",10,"Cluster1_EQI_Land","0.00","1.06(-0.54,2.68)","2.97(1.36,4.64)***","2.12(0.41,3.81)*","2.08(0.32,3.75)*"
"C30_C39","2006_2010","2016_2020",10,"Cluster1_EQI_Built","0.00","1.67(-0.17,3.55)","1.38(-0.64,3.36)","0.94(-0.93,2.85)","1.31(-0.81,3.37)"
"C30_C39","2006_2010","2016_2020",10,"Cluster1_EQI_Social","0.00","1.13(-0.38,2.66)","2.86(1.16,4.58)***","3.67(1.78,5.52)***","3.59(1.26,5.92)**"
