ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"I00_I99",5,"Cluster_NLCD_A_Built","1.44(-0.97,3.78)","1.10(-1.25,3.54)","-20.72(-23.99,-17.48)***","-0.23(-1.01,0.54)","0.2439","0.3735","1.0023","1.0012",4784,5089,3591,3966,1.0023,6372
"I00_I99",5,"Cluster_NLCD_A_Social","-3.65(-6.00,-1.34)**","-1.73(-4.12,0.68)","-17.73(-20.96,-14.43)***","-0.50(-1.29,0.29)","0.0035","0.1610","1.0017","1.0014",5574,5379,3655,3472,1.0017,6372
"I00_I99",5,"Cluster_NLCD_B_EQI","-1.60(-4.09,0.86)","-7.40(-10.13,-4.63)***","-18.44(-21.78,-15.07)***","0.70(-0.18,1.53)","0.2031","0.0002","1.0004","1.0009",4257,4669,3327,3857,1.0009,1496
"I00_I99",5,"Cluster_NLCD_B_Air","2.40(-0.08,4.90)","4.99(1.78,8.16)**","-21.86(-25.33,-18.13)***","0.88(0.02,1.77)*","0.0564","0.0015","1.0000","1.0020",4115,4527,3617,3414,1.0021,1496
"I00_I99",5,"Cluster_NLCD_B_Water","6.13(2.26,9.97)**","9.24(5.26,13.25)***","-21.91(-25.25,-18.40)***","0.71(-0.19,1.59)","0.0023","0.0002","1.0015","1.0013",5152,4788,3100,3596,1.0021,1496
"I00_I99",5,"Cluster_NLCD_B_Land","0.38(-2.68,3.40)","-1.53(-4.17,1.11)","-19.84(-23.24,-16.37)***","0.84(-0.07,1.73)","0.8034","0.2468","1.0011","1.0026",4286,4070,3367,3655,1.0026,1496
"I00_I99",5,"Cluster_NLCD_B_Built","2.46(-0.18,5.18)","2.13(-0.76,5.12)","-22.02(-25.75,-18.13)***","0.85(-0.02,1.73)","0.0727","0.1510","1.0005","1.0009",4401,4300,3392,3845,1.0022,1496
"I00_I99",5,"Cluster_NLCD_B_Social","-2.44(-5.95,1.18)","-0.75(-4.63,3.12)","-18.65(-22.79,-14.32)***","0.68(-0.26,1.58)","0.1760","0.7151","1.0017","1.0013",3544,4114,3495,3735,1.0021,1496
"I00_I99",5,"Cluster_NLCD_C_EQI","-3.35(-5.34,-1.33)***","-2.97(-5.31,-0.57)*","-15.17(-18.60,-11.51)***","1.61(0.73,2.47)***","0.0010","0.0135","1.0008","1.0019",5564,5457,3846,3703,1.0037,4124
"I00_I99",5,"Cluster_NLCD_C_Air","-0.76(-2.70,1.21)","0.02(-2.29,2.28)","-16.45(-19.85,-12.82)***","1.54(0.63,2.41)***","0.4422","0.9900","1.0000","1.0003",5518,5366,3754,3518,1.009,4124
"I00_I99",5,"Cluster_NLCD_C_Water","-0.08(-3.15,3.01)","4.80(2.39,7.28)***","-17.16(-20.35,-13.77)***","1.70(0.82,2.59)***","0.9517","0.0002","1.0011","1.0007",5852,6187,3649,4048,1.0073,4124
"I00_I99",5,"Cluster_NLCD_C_Land","-3.37(-5.60,-1.09)**","-1.74(-3.83,0.27)","-15.42(-18.95,-11.73)***","1.60(0.70,2.49)**","0.0056","0.0902","1.0002","1.0005",5795,5223,3607,3735,1.0055,4124
"I00_I99",5,"Cluster_NLCD_C_Built","-3.48(-5.71,-1.23)**","-1.57(-3.90,0.74)","-14.80(-18.51,-11.03)***","1.64(0.75,2.53)***","0.0019","0.1910","0.9997","1.0006",4302,4435,3756,3894,1.0041,4124
"I00_I99",5,"Cluster_NLCD_C_Social","-4.40(-7.26,-1.52)**","-9.71(-12.88,-6.59)***","-11.29(-15.19,-7.46)***","1.87(1.01,2.75)***","0.0023","0.0002","1.0011","1.0000",3639,3556,3811,3777,1.0015,4124
"I00_I99",5,"Cluster_NLCD_D_EQI","2.41(-0.77,5.48)","0.63(-5.48,6.31)","-22.99(-27.44,-18.34)***","1.14(-0.13,2.40)","0.1210","0.8292","1.0017","1.0003",5026,7327,3452,3573,1.0033,544
"I00_I99",5,"Cluster_NLCD_D_Air","-3.49(-6.65,-0.37)*","0.92(-8.15,10.40)","-19.54(-23.84,-15.13)***","1.08(-0.17,2.36)","0.0265","0.8696","1.0008","1.0001",4657,7922,3266,3482,1.0014,544
"I00_I99",5,"Cluster_NLCD_D_Water","3.63(-1.26,8.57)","3.16(-0.91,7.23)","-21.64(-25.74,-17.54)***","1.30(-0.01,2.59)","0.1593","0.1439","1.0007","1.0008",5997,5315,3691,3963,1.0019,544
"I00_I99",5,"Cluster_NLCD_D_Land","-1.51(-4.64,1.71)","-1.65(-6.21,2.97)","-20.54(-25.01,-16.22)***","1.02(-0.29,2.39)","0.3643","0.4847","0.9998","1.0010",5503,5777,3787,4007,1.0019,544
"I00_I99",5,"Cluster_NLCD_D_Built","-0.37(-4.05,3.31)","-8.71(-13.74,-3.69)***","-21.24(-25.89,-16.46)***","0.87(-0.44,2.18)","0.8484","0.0002","0.9996","0.9999",4746,4954,3680,3805,1.0027,544
"I00_I99",5,"Cluster_NLCD_D_Social","-3.67(-7.70,0.17)","25.68(18.83,32.11)***","-19.56(-24.42,-14.73)***","0.74(-0.44,1.95)","0.0627","0.0002","1.0005","0.9996",3258,3919,3455,3819,1.0012,544
"I00_I99",10,"EQI","-0.12(-1.20,0.93)","-1.13(-2.36,0.13)","-0.59(-2.33,1.17)","0.79(0.37,1.20)***","0.8504","0.0764","1.0006","1.0001",4579,5234,3114,3700,1.008,12544
"I00_I99",10,"Air","-0.01(-1.06,0.98)","-2.88(-4.13,-1.64)***","-0.27(-1.93,1.38)","0.84(0.42,1.25)***","0.9725","0.0002","1.0008","0.9999",4002,4432,3680,3653,1.0029,12544
"I00_I99",10,"Water","-1.05(-2.76,0.67)","-1.39(-2.85,0.08)","-0.66(-2.29,0.96)","0.75(0.35,1.17)***","0.2185","0.0652","1.0006","1.0001",5605,5447,3999,3656,1.0044,12544
"I00_I99",10,"Land","1.51(0.34,2.63)*","1.49(0.28,2.72)*","-1.98(-3.78,-0.26)*","0.78(0.37,1.18)***","0.0119","0.0135","1.0019","1.0014",4484,4891,3805,3688,1.003,12544
"I00_I99",10,"Built","0.67(-0.70,2.03)","0.43(-0.99,1.84)","-1.38(-3.35,0.53)","0.77(0.35,1.17)***","0.3385","0.5405","1.0008","1.0008",3985,4043,3498,3897,1.0009,12544
"I00_I99",10,"Social","1.03(-0.40,2.52)","1.92(0.34,3.55)*","-2.06(-4.06,-0.10)*","0.74(0.34,1.17)***","0.1660","0.0194","1.0005","1.0018",4200,4124,3562,3798,1.0018,12544
"I00_I99",10,"Cluster_EQI_A_EQI","-2.57(-6.72,1.49)","-0.13(-3.31,2.98)","0.83(-2.68,4.39)","1.00(-0.07,2.05)","0.2139","0.9367","1.0014","1.0014",4285,3095,3634,3337,1.0028,4040
"I00_I99",10,"Cluster_EQI_A_Air","-2.14(-5.85,1.44)","-1.05(-4.12,2.10)","1.09(-2.23,4.33)","0.92(-0.18,1.99)","0.2327","0.4818","1.0007","1.0010",4146,3284,3675,3525,1.0048,4040
"I00_I99",10,"Cluster_EQI_A_Water","-0.87(-5.05,3.18)","1.32(-2.85,5.36)","0.36(-2.80,3.40)","0.92(-0.13,1.96)","0.6859","0.5205","0.9998","1.0001",5254,4616,3931,3715,1.0012,4040
"I00_I99",10,"Cluster_EQI_A_Land","-0.40(-3.92,3.20)","-1.19(-4.16,1.81)","0.96(-2.42,4.40)","0.98(-0.06,2.04)","0.8146","0.4580","1.0011","1.0016",3324,4152,3563,3559,1.0016,4040
"I00_I99",10,"Cluster_EQI_A_Built","5.15(1.23,9.03)**","5.90(2.47,9.28)***","-3.99(-8.15,0.10)","1.03(-0.04,2.12)","0.0060","0.0010","1.0013","1.0007",4566,3817,3817,3462,1.0019,4040
"I00_I99",10,"Cluster_EQI_A_Social","2.59(-2.60,8.01)","3.24(-0.39,6.83)","-2.17(-6.60,2.19)","1.01(-0.06,2.06)","0.3439","0.0814","1.0001","1.0005",4755,4425,3888,3925,1.0017,4040
"I00_I99",10,"Cluster_EQI_B_EQI","-0.45(-2.52,1.62)","-4.24(-6.56,-1.91)***","0.17(-3.81,4.09)","-0.16(-0.89,0.59)","0.6697","0.0002","1.0016","1.0002",5351,5367,4067,4026,1.0029,2984
"I00_I99",10,"Cluster_EQI_B_Air","-1.41(-3.37,0.54)","-5.07(-7.63,-2.52)***","0.59(-3.31,4.65)","-0.00(-0.73,0.74)","0.1652","0.0002","1.0008","1.0001",5939,6858,3607,3716,1.0087,2984
"I00_I99",10,"Cluster_EQI_B_Water","-1.66(-5.12,1.91)","-5.12(-7.76,-2.39)***","-0.23(-4.15,3.34)","-0.13(-0.88,0.58)","0.3664","0.0002","1.0017","1.0013",5488,6913,3346,2911,1.0065,2984
"I00_I99",10,"Cluster_EQI_B_Land","3.46(1.25,5.66)**","1.01(-1.18,3.09)","-2.26(-6.21,1.75)","-0.04(-0.78,0.69)","0.0019","0.3589","1.0002","1.0014",5587,5992,3864,3793,1.0106,2984
"I00_I99",10,"Cluster_EQI_B_Built","0.32(-1.91,2.57)","-1.41(-3.92,1.08)","-0.85(-4.94,3.28)","-0.12(-0.86,0.59)","0.7780","0.2656","1.0005","1.0005",3997,4197,3826,4041,1.0042,2984
"I00_I99",10,"Cluster_EQI_B_Social","0.13(-2.12,2.46)","2.26(-0.35,4.94)","-1.53(-5.49,2.63)","-0.15(-0.87,0.56)","0.9075","0.0919","0.9997","1.0006",4383,4179,3875,3868,1.005,2984
"I00_I99",10,"Cluster_EQI_C_EQI","0.50(-0.72,1.73)","0.13(-1.56,1.83)","-2.21(-4.38,0.02)","0.80(0.26,1.35)**","0.4135","0.8892","1.0012","1.0020",5196,6961,3563,3522,1.0035,5520
"I00_I99",10,"Cluster_EQI_C_Air","2.74(1.52,4.01)***","-0.76(-2.45,0.89)","-2.89(-5.08,-0.76)*","1.01(0.43,1.58)***","0.0006","0.3705","1.0015","1.0006",4826,5959,3774,3811,1.003,5520
"I00_I99",10,"Cluster_EQI_C_Water","-0.56(-2.53,1.33)","-0.24(-2.21,1.80)","-1.82(-3.91,0.30)","0.80(0.24,1.36)**","0.5588","0.8030","1.0016","1.0044",7240,7078,3807,3481,1.0044,5520
"I00_I99",10,"Cluster_EQI_C_Land","1.41(0.12,2.73)*","2.73(1.22,4.22)***","-3.36(-5.52,-1.12)***","0.77(0.22,1.31)**","0.0327","0.0006","1.0027","1.0000",6255,6256,3875,4332,1.0041,5520
"I00_I99",10,"Cluster_EQI_C_Built","-0.85(-2.53,0.78)","-0.79(-2.56,0.93)","-1.23(-3.72,1.25)","0.80(0.22,1.38)**","0.3131","0.3805","1.0001","0.9996",3921,4380,3549,3653,1.0024,5520
"I00_I99",10,"Cluster_EQI_C_Social","1.44(-0.28,3.18)","-0.16(-2.63,2.20)","-2.74(-5.20,-0.23)*","0.96(0.38,1.55)**","0.0989","0.8971","1.0005","1.0003",3961,4223,3883,3898,1.0015,5520
"I00_I99",10,"Cluster_NLCD_A_EQI","-0.98(-2.67,0.73)","-1.44(-3.20,0.33)","-0.24(-2.80,2.31)","1.31(0.65,1.95)***","0.2464","0.1156","1.0008","1.0004",4206,5139,3453,3852,1.0038,6372
"I00_I99",10,"Cluster_NLCD_A_Air","1.07(-0.55,2.71)","-3.06(-4.97,-1.26)***","-0.54(-2.96,1.83)","1.52(0.82,2.22)***","0.1910","0.0006","1.0001","1.0001",4673,5148,3271,4160,1.0057,6372
"I00_I99",10,"Cluster_NLCD_A_Water","-2.38(-4.96,0.23)","-0.64(-3.00,1.70)","-0.78(-3.05,1.50)","1.31(0.66,2.00)***","0.0760","0.6034","1.0009","1.0014",5499,6181,3786,3974,1.0014,6372
"I00_I99",10,"Cluster_NLCD_A_Land","1.50(-0.34,3.32)","-2.03(-4.01,0.00)","-1.50(-4.19,1.04)","1.33(0.67,2.00)***","0.1102","0.0514","0.9995","1.0021",5128,5211,3722,3990,1.0028,6372
"I00_I99",10,"Cluster_NLCD_A_Built","1.13(-1.19,3.28)","2.42(0.17,4.56)*","-2.42(-5.29,0.44)","1.34(0.66,2.01)***","0.3131","0.0315","1.0005","1.0007",4591,4809,3812,3959,1.0018,6372
"I00_I99",10,"Cluster_NLCD_A_Social","3.24(1.17,5.27)**","2.94(0.85,5.06)**","-3.55(-6.37,-0.72)*","1.40(0.70,2.11)***","0.0027","0.0056","1.0006","0.9997",5568,5073,3833,4035,1.0018,6372
"I00_I99",10,"Cluster_NLCD_B_EQI","-1.38(-3.17,0.40)","-0.37(-2.41,1.70)","-3.18(-6.16,-0.07)*","-0.25(-0.86,0.34)","0.1281","0.7201","1.0006","1.0014",4172,3778,3588,3644,1.0072,1496
"I00_I99",10,"Cluster_NLCD_B_Air","0.03(-1.67,1.83)","2.28(-0.08,4.68)","-3.93(-7.00,-0.75)*","-0.14(-0.73,0.47)","0.9638","0.0569","1.0006","1.0009",4081,3836,3934,3574,1.0031,1496
"I00_I99",10,"Cluster_NLCD_B_Water","-2.88(-5.61,-0.23)*","-1.21(-4.59,2.17)","-3.20(-6.21,-0.15)*","-0.22(-0.80,0.39)","0.0331","0.4789","1.0005","1.0012",3947,4208,3507,3865,1.0022,1496
"I00_I99",10,"Cluster_NLCD_B_Land","-4.49(-6.87,-2.04)***","0.79(-1.26,2.81)","-2.66(-6.15,0.65)","-0.31(-0.87,0.25)","0.0010","0.4347","1.0014","1.0012",3636,3709,3680,3629,1.0031,1496
"I00_I99",10,"Cluster_NLCD_B_Built","-1.52(-3.50,0.43)","0.22(-2.06,2.47)","-2.86(-6.18,0.58)","-0.22(-0.82,0.38)","0.1385","0.8355","1.0008","1.0000",3797,3984,3160,3616,1.0047,1496
"I00_I99",10,"Cluster_NLCD_B_Social","-2.51(-4.99,0.01)","-2.22(-4.89,0.46)","-2.00(-5.48,1.50)","-0.43(-1.05,0.19)","0.0514","0.1069","1.0012","1.0004",3866,4392,3728,4128,1.0033,1496
"I00_I99",10,"Cluster_NLCD_C_EQI","2.26(0.23,4.31)*","0.54(-1.70,2.83)","-0.90(-3.83,1.99)","0.95(0.09,1.81)*","0.0306","0.6551","1.0017","1.0019",4495,4054,3915,3748,1.0039,4124
"I00_I99",10,"Cluster_NLCD_C_Air","1.81(-0.08,3.68)","-0.76(-3.18,1.50)","-0.43(-3.27,2.26)","1.10(0.26,1.94)*","0.0606","0.5118","1.0008","1.0010",5474,5474,3801,3834,1.0027,4124
"I00_I99",10,"Cluster_NLCD_C_Water","1.57(-1.26,4.40)","0.04(-2.46,2.63)","-0.01(-2.65,2.61)","1.03(0.17,1.91)*","0.2764","0.9796","0.9997","1.0011",5382,5829,3894,3766,1.0016,4124
"I00_I99",10,"Cluster_NLCD_C_Land","2.70(0.26,5.05)*","4.49(2.47,6.61)***","-2.65(-5.64,0.39)","0.87(-0.03,1.76)","0.0290","0.0002","0.9998","1.0004",5714,4257,3690,3595,1.0011,4124
"I00_I99",10,"Cluster_NLCD_C_Built","1.43(-1.04,3.92)","-1.91(-4.39,0.59)","-0.16(-3.52,3.14)","0.74(-0.16,1.60)","0.2385","0.1293","1.0001","1.0002",4389,4543,3689,3788,1.0007,4124
"I00_I99",10,"Cluster_NLCD_C_Social","-1.43(-4.14,1.36)","1.29(-1.87,4.48)","0.11(-3.38,3.65)","0.71(-0.19,1.62)","0.2985","0.4226","1.0012","1.0002",4546,4055,3897,3884,1.0013,4124
"I00_I99",10,"Cluster_NLCD_D_EQI","-3.25(-5.89,-0.66)*","0.54(-4.51,5.53)","3.65(0.10,7.22)*","1.94(0.89,2.98)***","0.0127","0.8396","1.0011","1.0013",4274,5380,3396,3703,1.0027,544
"I00_I99",10,"Cluster_NLCD_D_Air","-3.16(-5.78,-0.59)*","2.35(-6.21,10.89)","3.72(0.02,7.22)*","2.05(0.96,3.09)***","0.0210","0.5868","1.0003","1.0018",3989,7927,3469,3515,1.0022,544
"I00_I99",10,"Cluster_NLCD_D_Water","-0.71(-5.17,3.72)","-1.73(-5.29,1.78)","1.66(-1.47,4.60)","1.85(0.76,2.90)***","0.7571","0.3193","1.0010","1.0010",4627,4612,3631,3726,1.001,544
"I00_I99",10,"Cluster_NLCD_D_Land","7.19(4.43,9.91)***","9.38(5.64,13.06)***","-3.63(-7.25,0.19)","2.34(1.27,3.36)***","0.0002","0.0002","1.0022","1.0016",5210,5651,3955,3401,1.0022,544
"I00_I99",10,"Cluster_NLCD_D_Built","3.78(0.43,7.05)*","6.92(2.52,11.27)**","-1.40(-5.26,2.51)","2.22(1.18,3.28)***","0.0252","0.0019","1.0019","1.0007",4345,4792,3304,3830,1.0035,544
"I00_I99",10,"Cluster_NLCD_D_Social","-0.75(-4.02,2.55)","25.15(18.70,31.44)***","1.41(-2.53,5.23)","1.70(0.72,2.69)***","0.6484","0.0002","1.0008","1.0025",4920,7246,3626,3563,1.0025,544
"I00_I99",15,"EQI","3.26(1.28,5.32)**","10.30(8.10,12.52)***","20.77(13.82,26.99)***","4.08(3.28,4.88)***","0.0015","0.0002","1.0027","1.0049",2523,2403,3197,2949,1.0144,6272
"I00_I99",15,"Air","-0.90(-2.81,1.00)","6.46(4.26,8.66)***","21.57(14.80,28.05)***","4.03(3.25,4.79)***","0.3506","0.0002","1.0008","1.0005",2771,2932,3273,3270,1.0552,6272
"I00_I99",15,"Water","1.59(-1.41,4.62)","1.16(-1.72,4.00)","22.09(15.55,28.40)***","4.27(3.47,5.06)***","0.3093","0.4268","1.0007","1.0003",2767,3127,3174,3554,1.0249,6272
"I00_I99",15,"Land","-4.43(-6.53,-2.36)***","2.99(0.80,5.12)**","23.20(16.40,29.75)***","4.14(3.33,4.93)***","0.0002","0.0090","1.0001","1.0012",2668,2684,3309,3040,1.0157,6272
"I00_I99",15,"Built","0.93(-1.49,3.35)","1.71(-0.84,4.16)","21.91(14.73,28.79)***","4.26(3.44,5.03)***","0.4401","0.1789","1.0006","1.0016",2124,2079,2857,3120,1.0213,6272
"I00_I99",15,"Social","-7.10(-9.67,-4.49)***","9.96(7.17,12.73)***","22.66(16.05,29.56)***","2.98(2.17,3.75)***","0.0002","0.0002","1.0025","1.0022",1806,1812,2904,2671,1.0131,6272
"I00_I99",15,"Cluster_EQI_A_EQI","9.16(2.69,15.93)**","11.72(6.14,17.27)***","23.43(15.93,30.65)***","1.30(-0.87,3.31)","0.0069","0.0002","1.0019","1.0014",4102,3621,3422,3122,1.004,2020
"I00_I99",15,"Cluster_EQI_A_Air","4.41(-1.68,10.51)","9.61(4.55,14.51)***","24.41(16.60,31.81)***","1.51(-0.57,3.59)","0.1556","0.0002","1.0009","1.0004",5400,5074,3660,3360,1.0038,2020
"I00_I99",15,"Cluster_EQI_A_Water","4.35(-2.47,11.12)","4.15(-2.83,10.91)","25.80(18.19,33.22)***","1.20(-0.92,3.29)","0.2081","0.2214","1.0009","1.0015",6903,7574,4101,3454,1.0054,2020
"I00_I99",15,"Cluster_EQI_A_Land","-0.45(-6.53,5.57)","1.08(-4.16,6.35)","26.26(18.48,33.42)***","1.12(-1.01,3.24)","0.8692","0.6834","1.0014","1.0007",5847,4922,3665,3594,1.0014,2020
"I00_I99",15,"Cluster_EQI_A_Built","1.38(-4.58,7.22)","7.59(2.01,13.18)**","24.66(16.92,31.89)***","1.27(-0.90,3.38)","0.6484","0.0065","1.0021","1.0002",5025,4133,3810,3527,1.0032,2020
"I00_I99",15,"Cluster_EQI_A_Social","-1.04(-8.50,6.27)","16.14(10.32,22.01)***","21.10(13.99,28.05)***","1.31(-0.72,3.34)","0.7750","0.0002","1.0020","1.0016",6090,3592,4103,3600,1.0025,2020
"I00_I99",15,"Cluster_EQI_B_EQI","0.27(-3.12,3.70)","6.93(3.31,10.55)***","29.15(22.49,35.22)***","3.25(1.92,4.53)***","0.8709","0.0006","1.0045","1.0003",6460,6230,4095,3710,1.0045,1492
"I00_I99",15,"Cluster_EQI_B_Air","-0.78(-3.98,2.50)","4.93(1.05,8.84)*","29.71(23.22,35.76)***","3.13(1.83,4.47)***","0.6284","0.0106","1.0009","1.0005",6344,7067,3926,4037,1.0049,1492
