ICD_Code,Lag,Model,MRD_Improved,MRD_Worsened,Intercept,SM,Improved_p,Worsened_p,Improved_rhat,Worsened_rhat,Improved_ess_bulk,Worsened_ess_bulk,Improved_ess_tail,Worsened_ess_tail,Rhat_max,N
"C00_C97",5,"Cluster_NLCD_D_EQI","-1.16(-3.97,1.68)","-0.27(-6.22,5.44)","-12.30(-15.86,-8.67)***","0.26(-0.93,1.44)","0.4301","0.9263","1.0000","1.0010",5904,9322,3725,3576,1.0011,136
"C00_C97",5,"Cluster_NLCD_D_Air","-0.92(-3.47,1.65)","1.72(-6.42,10.52)","-12.52(-16.04,-9.00)***","0.29(-0.87,1.48)","0.4922","0.7055","1.0012","1.0013",5655,6900,3683,3123,1.0038,136
"C00_C97",5,"Cluster_NLCD_D_Water","1.46(-3.86,6.79)","0.12(-4.02,4.33)","-13.19(-16.17,-10.12)***","0.23(-0.92,1.41)","0.5797","0.9738","1.0016","1.0000",9019,7311,3728,3471,1.0017,136
"C00_C97",5,"Cluster_NLCD_D_Land","-0.70(-3.95,2.55)","0.94(-3.52,5.65)","-12.81(-16.41,-9.10)***","0.19(-1.02,1.37)","0.6805","0.6926","1.0020","1.0021",5281,6238,3835,4075,1.0021,136
"C00_C97",5,"Cluster_NLCD_D_Built","-1.60(-5.22,2.13)","2.22(-2.72,6.82)","-11.90(-15.84,-7.81)***","0.31(-0.84,1.54)","0.3810","0.3585","1.0013","1.0015",4740,5149,3758,3644,1.0019,136
"C00_C97",5,"Cluster_NLCD_D_Social","-6.11(-9.29,-3.03)***","12.56(6.67,18.53)***","-9.36(-12.74,-5.77)***","-0.35(-1.19,0.57)","0.0010","0.0002","1.0006","1.0024",4590,4672,3403,3899,1.0024,136
"C00_C97",10,"EQI","-1.90(-3.47,-0.32)*","2.07(0.20,4.00)*","-8.47(-10.52,-6.42)***","1.12(0.49,1.74)***","0.0165","0.0306","1.0014","1.0013",4441,4577,3807,3404,1.0014,3136
"C00_C97",10,"Air","-3.01(-4.61,-1.45)***","-0.22(-2.40,1.98)","-7.47(-9.43,-5.45)***","1.09(0.48,1.74)***","0.0002","0.8317","1.0010","1.0003",5114,5628,4006,3685,1.0016,3136
"C00_C97",10,"Water","-0.29(-2.95,2.36)","0.49(-1.74,2.73)","-8.90(-10.64,-7.11)***","1.18(0.54,1.80)***","0.8317","0.6584","1.0011","1.0000",4546,4754,3231,3120,1.0011,3136
"C00_C97",10,"Land","-1.05(-2.74,0.62)","-0.07(-1.95,1.82)","-8.44(-10.50,-6.38)***","1.14(0.51,1.77)***","0.2372","0.9425","1.0002","1.0004",5177,5139,3985,3942,1.001,3136
"C00_C97",10,"Built","-1.61(-3.65,0.44)","1.91(-0.22,4.08)","-8.44(-10.82,-6.13)***","1.24(0.59,1.87)***","0.1239","0.0773","1.0010","1.0023",4708,5031,3702,3324,1.0023,3136
"C00_C97",10,"Social","-1.22(-3.35,0.94)","3.85(1.44,6.27)**","-9.53(-11.92,-7.20)***","0.81(0.18,1.45)*","0.2560","0.0027","0.9996","0.9996",5081,4921,3848,3889,1.001,3136
"C00_C97",10,"Cluster_EQI_A_EQI","0.51(-5.58,6.72)","-2.41(-7.00,1.94)","-2.53(-6.83,1.76)","1.52(-0.20,3.28)","0.8621","0.2739","1.0011","0.9994",6242,4843,3968,3145,1.0031,1010
"C00_C97",10,"Cluster_EQI_A_Air","-4.96(-10.61,0.45)","-5.43(-9.86,-1.07)*","-1.04(-4.89,2.84)","1.36(-0.32,3.13)","0.0744","0.0131","1.0011","1.0011",4998,4266,3724,3836,1.0012,1010
"C00_C97",10,"Cluster_EQI_A_Water","0.05(-6.49,6.45)","-0.20(-5.86,5.32)","-3.70(-7.29,-0.24)*","1.63(-0.11,3.36)","0.9967","0.9413","1.0024","0.9999",6177,6819,3303,3848,1.0024,1010
"C00_C97",10,"Cluster_EQI_A_Land","1.77(-3.22,6.66)","-1.69(-6.24,3.01)","-3.52(-7.88,0.64)","1.63(-0.13,3.39)","0.4884","0.4576","0.9999","0.9999",5729,5069,4155,3441,1.0022,1010
"C00_C97",10,"Cluster_EQI_A_Built","1.87(-3.88,7.50)","0.29(-4.79,5.19)","-4.22(-9.17,0.84)","1.61(-0.18,3.40)","0.5155","0.8967","1.0007","1.0003",4903,4682,3911,3282,1.0017,1010
"C00_C97",10,"Cluster_EQI_A_Social","4.25(-2.56,11.03)","-1.23(-6.29,3.92)","-3.05(-8.22,2.13)","1.67(-0.12,3.42)","0.2202","0.6422","1.0012","1.0011",6833,5136,3919,3813,1.0021,1010
"C00_C97",10,"Cluster_EQI_B_EQI","-2.94(-5.53,-0.16)*","0.57(-2.45,3.54)","-9.98(-13.01,-6.99)***","0.69(-0.25,1.62)","0.0377","0.6955","1.0005","0.9997",2474,4759,2259,3928,1.001,746
"C00_C97",10,"Cluster_EQI_B_Air","-1.63(-4.24,0.98)","2.86(-1.85,7.21)","-10.91(-13.79,-7.89)***","0.56(-0.48,1.55)","0.2264","0.2285","1.0013","1.0091",4815,1299,3838,1751,1.0091,746
"C00_C97",10,"Cluster_EQI_B_Water","0.03(-4.19,4.21)","1.11(-2.39,4.55)","-11.61(-14.24,-9.09)***","0.65(-0.47,1.70)","0.9938","0.5213","1.0017","1.0000",3383,6288,3694,3629,1.002,746
"C00_C97",10,"Cluster_EQI_B_Land","-2.15(-5.02,0.76)","1.15(-2.07,4.25)","-10.95(-14.06,-8.00)***","0.66(-0.34,1.62)","0.1377","0.4722","1.0004","1.0013",2980,2122,3051,2874,1.0013,746
"C00_C97",10,"Cluster_EQI_B_Built","-1.49(-4.70,1.80)","-0.87(-4.63,2.71)","-10.33(-13.87,-6.64)***","0.66(-0.41,1.72)","0.3701","0.6255","1.0009","1.0003",2791,3174,3118,3109,1.0026,746
"C00_C97",10,"Cluster_EQI_B_Social","-0.97(-4.24,2.36)","3.69(-0.58,7.88)","-11.90(-15.35,-8.57)***","0.28(-0.74,1.29)","0.5513","0.0906","1.0008","1.0006",5541,4970,3805,3335,1.001,746
"C00_C97",10,"Cluster_EQI_C_EQI","-0.82(-2.37,0.71)","3.14(0.70,5.51)*","-10.34(-12.54,-8.11)***","1.01(0.24,1.79)**","0.3001","0.0119","1.0012","1.0007",5554,6291,3761,4029,1.0012,1380
"C00_C97",10,"Cluster_EQI_C_Air","-0.64(-2.19,0.92)","1.06(-1.62,3.75)","-10.21(-12.29,-8.12)***","0.99(0.25,1.70)**","0.4139","0.4430","1.0017","1.0017",4632,6525,3163,3930,1.0017,1380
"C00_C97",10,"Cluster_EQI_C_Water","-1.68(-4.45,1.29)","0.17(-2.35,2.64)","-10.39(-12.27,-8.46)***","1.00(0.25,1.76)**","0.2647","0.8875","1.0001","1.0048",7742,7601,3763,3641,1.0048,1380
"C00_C97",10,"Cluster_EQI_C_Land","-0.88(-2.56,0.85)","-0.18(-2.51,2.13)","-10.06(-12.20,-7.87)***","0.95(0.22,1.64)*","0.3131","0.8925","1.0010","1.0012",6686,7374,3666,4109,1.0021,1380
"C00_C97",10,"Cluster_EQI_C_Built","-2.78(-4.98,-0.62)*","0.50(-1.93,2.91)","-8.76(-11.38,-6.22)***","1.04(0.30,1.80)**","0.0102","0.6821","1.0010","1.0000",4672,4691,3946,3888,1.0016,1380
"C00_C97",10,"Cluster_EQI_C_Social","-3.25(-5.46,-0.94)**","1.25(-2.08,4.47)","-8.58(-11.10,-6.09)***","0.66(-0.06,1.38)","0.0052","0.4659","0.9995","0.9998",5382,5526,3789,3884,1.0024,1380
"C00_C97",10,"Cluster_NLCD_A_EQI","-0.12(-2.60,2.40)","2.63(-0.07,5.23)","-7.04(-9.78,-4.44)***","1.95(1.03,2.92)***","0.9238","0.0556","1.0012","1.0004",3562,3653,3405,3621,1.0025,1593
"C00_C97",10,"Cluster_NLCD_A_Air","-3.56(-5.91,-1.13)**","-3.60(-6.48,-0.69)*","-4.06(-6.73,-1.58)***","1.89(0.90,2.81)***","0.0035","0.0169","1.0013","1.0016",3517,4165,3456,3933,1.0022,1593
"C00_C97",10,"Cluster_NLCD_A_Water","-1.79(-5.68,2.03)","-0.31(-3.47,2.83)","-6.14(-8.49,-3.78)***","1.99(1.05,2.93)***","0.3539","0.8475","1.0017","1.0013",4972,5971,4009,3631,1.0017,1593
"C00_C97",10,"Cluster_NLCD_A_Land","0.30(-2.16,2.84)","-1.01(-3.93,2.02)","-6.19(-9.00,-3.44)***","2.05(1.10,3.00)***","0.8150","0.5101","1.0001","1.0007",4195,4399,4114,3450,1.004,1593
"C00_C97",10,"Cluster_NLCD_A_Built","0.44(-2.50,3.49)","2.78(-0.19,5.76)","-7.55(-10.75,-4.36)***","2.04(1.11,2.97)***","0.7813","0.0673","1.0001","1.0000",4177,4274,3577,3414,1.0028,1593
"C00_C97",10,"Cluster_NLCD_A_Social","-2.40(-5.41,0.69)","1.63(-1.41,4.89)","-6.17(-9.49,-2.93)***","1.55(0.53,2.58)**","0.1285","0.3193","1.0006","1.0007",4537,3819,3667,4183,1.0016,1593
"C00_C97",10,"Cluster_NLCD_B_EQI","-3.70(-6.70,-0.58)*","1.15(-2.46,4.81)","-9.01(-12.12,-5.93)***","0.99(-0.03,1.98)","0.0235","0.5226","1.0012","1.0008",4984,5032,4000,3958,1.0012,374
"C00_C97",10,"Cluster_NLCD_B_Air","-3.08(-6.15,0.15)","-1.64(-5.82,2.47)","-8.16(-11.69,-4.65)***","1.14(0.11,2.17)*","0.0606","0.4326","1.0007","1.0009",4637,5446,3963,3783,1.0022,374
"C00_C97",10,"Cluster_NLCD_B_Water","0.84(-3.87,5.50)","-2.06(-6.99,2.78)","-10.22(-13.01,-7.35)***","1.01(-0.06,2.04)","0.7363","0.4222","1.0053","1.0002",7005,6170,3337,3767,1.0053,374
"C00_C97",10,"Cluster_NLCD_B_Land","-3.77(-7.37,-0.08)*","-1.65(-4.79,1.63)","-8.94(-12.13,-5.81)***","0.84(-0.17,1.84)","0.0464","0.3114","1.0013","1.0009",6810,5866,4232,3831,1.002,374
"C00_C97",10,"Cluster_NLCD_B_Built","-4.43(-7.73,-0.95)**","0.11(-3.85,4.13)","-8.01(-11.61,-4.57)***","0.87(-0.08,1.83)","0.0098","0.9546","1.0012","1.0020",4280,4434,3469,3587,1.003,374
"C00_C97",10,"Cluster_NLCD_B_Social","0.51(-3.23,4.15)","6.75(1.98,11.19)**","-11.53(-15.02,-7.97)***","1.03(-0.02,2.06)","0.7784","0.0065","1.0009","1.0006",4943,4170,4149,3313,1.0014,374
"C00_C97",10,"Cluster_NLCD_C_EQI","-1.20(-4.63,2.15)","0.83(-2.99,4.51)","-7.08(-10.84,-3.15)***","1.42(-0.08,2.84)","0.4876","0.6447","1.0278","1.0118",172,643,1905,2821,1.0278,1031
"C00_C97",10,"Cluster_NLCD_C_Air","-2.37(-5.42,0.68)","1.14(-3.26,5.46)","-6.49(-10.13,-2.80)**","1.26(-0.22,2.72)","0.1331","0.6084","1.0118","1.0040",530,1514,1463,2645,1.0118,1031
"C00_C97",10,"Cluster_NLCD_C_Water","-0.29(-4.71,4.10)","3.23(-1.08,7.25)","-7.74(-11.17,-4.36)***","1.38(-0.05,2.77)","0.8896","0.1281","1.0009","1.0044",5049,1064,3374,1098,1.0044,1031
"C00_C97",10,"Cluster_NLCD_C_Land","0.06(-3.74,3.95)","-0.72(-4.32,2.87)","-7.15(-10.92,-3.19)***","1.41(-0.04,2.84)","0.9717","0.7038","1.0155","1.0225",380,245,1988,1518,1.0225,1031
"C00_C97",10,"Cluster_NLCD_C_Built","-1.68(-5.45,2.04)","1.77(-2.12,5.53)","-6.91(-10.96,-2.63)**","1.54(0.05,3.01)*","0.3785","0.3585","1.0015","1.0017",2800,3603,3869,3408,1.0021,1031
"C00_C97",10,"Cluster_NLCD_C_Social","-4.41(-7.69,-0.99)*","-3.27(-7.29,0.98)","-4.48(-8.38,-0.65)*","1.37(-0.17,2.79)","0.0148","0.1235","1.0042","1.0048",3343,2202,3553,2925,1.0149,1031
"C00_C97",10,"Cluster_NLCD_D_EQI","-1.93(-4.77,1.07)","-1.74(-8.12,4.73)","-13.36(-17.41,-9.28)***","0.42(-0.97,1.76)","0.2002","0.5880","1.0007","1.0020",4673,7769,3065,3653,1.0026,136
"C00_C97",10,"Cluster_NLCD_D_Air","-2.36(-5.12,0.38)","19.56(11.37,27.65)***","-14.11(-17.96,-10.21)***","0.09(-1.20,1.43)","0.0931","0.0002","0.9998","1.0010",7037,7723,4241,3562,1.0018,136
"C00_C97",10,"Cluster_NLCD_D_Water","-0.12(-5.65,5.41)","0.68(-3.59,4.87)","-14.71(-18.34,-11.35)***","0.37(-1.09,1.67)","0.9738","0.7438","1.0033","1.0012",7528,4418,3345,3691,1.0035,136
"C00_C97",10,"Cluster_NLCD_D_Land","-2.20(-5.52,1.13)","0.39(-4.30,5.27)","-13.40(-17.21,-9.52)***","0.31(-1.05,1.58)","0.1923","0.8738","1.0027","1.0013",4502,6251,3466,3574,1.0027,136
"C00_C97",10,"Cluster_NLCD_D_Built","-3.77(-7.82,0.14)","-2.33(-7.48,2.91)","-11.82(-16.27,-7.43)***","0.25(-1.15,1.52)","0.0598","0.3835","1.0002","0.9999",5043,5809,3847,3928,1.0026,136
"C00_C97",10,"Cluster_NLCD_D_Social","1.47(-4.32,7.16)","3.97(-7.08,13.74)","-16.00(-21.39,-10.22)***","0.38(-1.09,1.71)","0.6538","0.5488","1.0425","1.0479",105,92,1132,947,1.0479,136
"C00_C97",15,"EQI","1.85(-0.00,3.74)","5.88(3.67,7.98)***","18.64(15.82,21.42)***","1.82(1.10,2.56)***","0.0510","0.0002","1.0010","1.0004",3899,4134,3849,3790,1.0052,3136
"C00_C97",15,"Air","0.47(-1.39,2.27)","4.00(1.70,6.31)**","19.81(17.08,22.47)***","1.80(1.08,2.56)***","0.6067","0.0019","1.0003","1.0003",4690,5638,3831,3966,1.0042,3136
"C00_C97",15,"Water","-0.99(-4.12,1.93)","-0.68(-3.39,2.02)","20.90(18.14,23.55)***","1.88(1.12,2.60)***","0.5197","0.6105","1.0012","1.0023",4403,4778,3602,3906,1.0027,3136
"C00_C97",15,"Land","-2.70(-4.63,-0.75)**","4.60(2.47,6.73)***","20.76(18.00,23.47)***","1.80(1.06,2.54)***","0.0073","0.0002","1.0001","0.9997",5068,5148,3680,4120,1.0029,3136
"C00_C97",15,"Built","0.81(-1.43,3.15)","1.09(-1.30,3.45)","20.02(16.96,23.03)***","1.92(1.19,2.65)***","0.5034","0.3943","0.9995","0.9997",5531,5264,3910,3928,1.0013,3136
"C00_C97",15,"Social","-3.07(-5.63,-0.51)*","6.00(3.20,8.79)***","20.04(16.79,23.21)***","1.20(0.44,1.98)**","0.0194","0.0002","1.0005","1.0036",5311,5343,4098,4011,1.0036,3136
"C00_C97",15,"Cluster_EQI_A_EQI","6.07(-0.93,13.04)","4.31(-1.15,9.58)","16.87(11.25,22.29)***","-0.74(-2.84,1.36)","0.0931","0.1243","1.0003","1.0013",5461,3119,3459,3411,1.0013,1010
"C00_C97",15,"Cluster_EQI_A_Air","8.34(1.95,14.54)**","1.07(-4.04,6.40)","18.19(12.76,23.28)***","-0.78(-2.85,1.31)","0.0098","0.6859","1.0006","1.0011",4205,3471,3499,3410,1.0021,1010
"C00_C97",15,"Cluster_EQI_A_Water","-2.87(-10.07,4.58)","-1.74(-8.19,4.94)","19.58(14.09,24.71)***","-0.89(-3.03,1.16)","0.4264","0.6034","1.0033","1.0032",5835,4483,3789,3292,1.0073,1010
"C00_C97",15,"Cluster_EQI_A_Land","-0.35(-6.28,5.49)","8.15(2.96,13.26)**","17.53(11.93,22.97)***","-0.78(-2.88,1.33)","0.9071","0.0040","1.0011","1.0005",4746,4906,3711,4249,1.0033,1010
"C00_C97",15,"Cluster_EQI_A_Built","4.30(-1.88,10.38)","3.21(-2.26,8.91)","17.11(11.25,23.02)***","-0.80(-2.82,1.27)","0.1785","0.2614","1.0013","1.0037",3972,3096,3173,3174,1.0037,1010
"C00_C97",15,"Cluster_EQI_A_Social","5.60(-1.89,13.12)","10.01(4.49,15.51)***","12.89(6.80,19.05)***","-0.56(-2.58,1.50)","0.1389","0.0006","1.0003","0.9999",4961,3747,3930,3573,1.0014,1010
"C00_C97",15,"Cluster_EQI_B_EQI","0.13(-3.03,3.17)","6.04(2.60,9.52)***","18.88(15.04,22.58)***","1.78(0.61,2.93)**","0.9288","0.0006","1.0032","1.0001",4326,4731,3603,3587,1.0032,746
"C00_C97",15,"Cluster_EQI_B_Air","3.28(0.28,6.28)*","6.12(1.91,10.40)**","17.72(13.82,21.54)***","1.61(0.46,2.78)**","0.0344","0.0040","1.0027","1.0018",4464,4614,3296,3520,1.0027,746
"C00_C97",15,"Cluster_EQI_B_Water","3.18(-1.66,7.86)","3.46(-0.54,7.36)","19.48(15.81,22.78)***","1.89(0.71,3.05)**","0.2072","0.0910","1.0017","1.0021",4192,3961,3751,3920,1.0021,746
"C00_C97",15,"Cluster_EQI_B_Land","0.39(-3.04,3.90)","6.14(2.81,9.54)***","17.98(14.15,21.63)***","1.74(0.56,2.89)**","0.8363","0.0002","1.0002","1.0004",5648,5307,3983,3909,1.0016,746
"C00_C97",15,"Cluster_EQI_B_Built","0.98(-2.32,4.24)","3.27(-0.43,6.81)","19.11(14.83,23.19)***","1.77(0.59,2.89)**","0.5622","0.0860","1.0004","1.0009",4093,4592,3500,3640,1.0013,746
"C00_C97",15,"Cluster_EQI_B_Social","-2.03(-5.58,1.41)","7.79(3.58,11.96)***","19.23(15.08,23.21)***","1.41(0.20,2.60)*","0.2510","0.0002","1.0017","1.0012",4455,4216,3738,3638,1.0023,746
"C00_C97",15,"Cluster_EQI_C_EQI","0.91(-0.92,2.74)","5.98(3.32,8.56)***","21.03(18.22,23.82)***","2.47(1.64,3.31)***","0.3301","0.0002","1.0011","1.0003",5374,6186,3711,3611,1.0011,1380
"C00_C97",15,"Cluster_EQI_C_Air","-1.08(-2.96,0.84)","5.19(2.31,8.04)***","21.76(18.90,24.56)***","2.32(1.43,3.18)***","0.2602","0.0002","1.0003","1.0004",5155,5914,3601,3840,1.0023,1380
"C00_C97",15,"Cluster_EQI_C_Water","-1.67(-4.74,1.36)","-2.07(-4.93,0.87)","22.48(19.86,25.05)***","2.51(1.64,3.39)***","0.2939","0.1556","1.0005","0.9996",5685,5790,3895,3661,1.002,1380
"C00_C97",15,"Cluster_EQI_C_Land","-4.50(-6.41,-2.49)***","2.38(0.01,4.75)","24.35(21.54,27.26)***","2.55(1.70,3.38)***","0.0002","0.0502","1.0003","1.0016",6180,6513,3597,4053,1.002,1380
"C00_C97",15,"Cluster_EQI_C_Built","-0.14(-2.58,2.29)","0.42(-2.20,3.07)","22.33(19.13,25.47)***","2.60(1.72,3.47)***","0.9059","0.7584","1.0023","1.0008",5009,5369,3759,3993,1.0023,1380
"C00_C97",15,"Cluster_EQI_C_Social","-7.24(-10.03,-4.51)***","6.04(2.43,9.58)***","25.67(22.47,28.90)***","1.61(0.75,2.46)***","0.0002","0.0010","1.0009","1.0004",4285,4769,3716,4290,1.0012,1380
"C00_C97",15,"Cluster_NLCD_A_EQI","2.25(-0.60,5.22)","4.46(1.57,7.40)**","18.55(14.69,22.21)***","1.69(0.53,2.84)**","0.1239","0.0023","1.0003","0.9994",3879,4812,3675,3611,1.0009,1593
"C00_C97",15,"Cluster_NLCD_A_Air","0.20(-2.54,2.99)","2.12(-1.17,5.42)","19.92(16.00,23.69)***","1.66(0.47,2.85)**","0.8963","0.2047","1.0007","1.0017",4195,4172,3632,3778,1.0033,1593
"C00_C97",15,"Cluster_NLCD_A_Water","-1.63(-5.98,2.79)","-1.39(-5.41,2.59)","20.78(17.07,24.49)***","1.72(0.53,2.89)**","0.4689","0.5089","1.0007","1.0016",4881,4567,4222,3494,1.008,1593
