ICD_Code,EQI_Period,AAMR_Period,Lag,Model,Q1,Q2,Q3,Q4,Q5
C25,2000_2005,2006_2010,5,doe_code_2A_EQI,0.00,"1.63(0.53,2.68)**","2.45(1.24,3.59)***","3.28(1.82,4.68)***","2.75(0.85,4.66)**"
"C25","2000_2005","2006_2010",5,"doe_code_2A_EQI_Air","0.00","2.59(0.26,4.79)*","3.27(0.95,5.54)**","3.48(1.18,5.74)**","4.22(1.82,6.63)***"
"C25","2000_2005","2006_2010",5,"doe_code_2A_EQI_Water","0.00","0.13(-1.62,1.90)","-1.23(-2.93,0.28)","0.09(-1.85,1.89)","0.25(-2.50,2.96)"
"C25","2000_2005","2006_2010",5,"doe_code_2A_EQI_Land","0.00","1.32(0.08,2.58)*","1.44(0.13,2.76)*","-0.25(-2.64,2.11)","-0.90(-4.12,2.16)"
"C25","2000_2005","2006_2010",5,"doe_code_2A_EQI_Built","0.00","2.87(1.36,4.27)**","2.10(0.64,3.51)**","2.09(0.66,3.49)**","2.08(0.44,3.58)*"
"C25","2000_2005","2006_2010",5,"doe_code_2A_EQI_Social","0.00","0.66(-0.48,1.82)","0.39(-0.96,1.70)","0.29(-1.07,1.64)","0.69(-0.95,2.32)"
"C25","2000_2005","2011_2015",10,"doe_code_2A_EQI","0.00","2.06(0.98,3.13)***","2.02(0.88,3.17)**","2.87(1.40,4.30)***","2.60(0.89,4.32)**"
"C25","2000_2005","2011_2015",10,"doe_code_2A_EQI_Air","0.00","4.64(2.65,6.46)***","5.24(3.14,7.15)***","4.34(2.28,6.22)***","4.70(2.45,6.73)***"
"C25","2000_2005","2011_2015",10,"doe_code_2A_EQI_Water","0.00","-1.28(-3.37,0.88)","-0.55(-2.53,1.68)","-0.05(-2.09,2.07)","-0.52(-3.41,2.64)"
"C25","2000_2005","2011_2015",10,"doe_code_2A_EQI_Land","0.00","0.23(-0.97,1.41)","0.27(-1.09,1.65)","0.41(-2.06,2.96)","3.43(-1.65,10.02)"
"C25","2000_2005","2011_2015",10,"doe_code_2A_EQI_Built","0.00","0.43(-0.95,1.82)","1.10(-0.21,2.43)","1.38(0.06,2.65)*","1.36(-0.09,2.81)"
"C25","2000_2005","2011_2015",10,"doe_code_2A_EQI_Social","0.00","0.47(-0.61,1.57)","0.47(-0.79,1.73)","0.16(-1.18,1.48)","0.01(-1.42,1.43)"
"C25","2006_2010","2011_2015",5,"doe_code_2A_EQI","0.00","-0.15(-1.69,1.42)","0.35(-1.21,1.95)","0.01(-1.66,1.72)","-0.06(-1.98,1.87)"
"C25","2006_2010","2011_2015",5,"doe_code_2A_EQI_Air","0.00","-0.71(-2.03,0.61)","-0.87(-2.18,0.45)","-0.92(-2.37,0.58)","-0.49(-2.15,1.21)"
"C25","2006_2010","2011_2015",5,"doe_code_2A_EQI_Water","0.00","-2.04(-4.20,0.11)","-0.01(-1.92,1.95)","0.26(-1.63,2.19)","-2.19(-4.94,0.59)"
